CustomerID,Age,Gender,AnnualIncome,SpendingScore,MembershipTier,Region,PreferredCategory,LoyaltyPoints,RecentPurchase
2120,58,Non-Binary,89249.03,92,Silver,North,Home Decor,1910,No
2121,66,Non-Binary,111666.38,69,Diamond,South,Beauty,9666,No
2122,60,Non-Binary,136129.35,46,Platinum,East,Toys,4213,Yes
2123,67,Female,88345.35,73,Platinum,South,Home Decor,7187,Yes
2124,66,Non-Binary,22348.03,75,Gold,North,Electronics,5290,Yes
2125,41,Non-Binary,108303.95,64,Platinum,West,Home Decor,7214,Yes
2126,28,Male,138972.09,46,Diamond,West,Clothing,6859,Yes
2127,70,Male,78237.94,87,Diamond,South,Toys,4601,No
2128,19,Female,61633.98,33,Diamond,West,Clothing,9194,No
2129,70,Non-Binary,88711.11,100,Platinum,East,Sports,8939,No
2130,46,Non-Binary,53779.22,78,Gold,North,Electronics,7778,Yes
2131,59,Female,27415.15,21,Diamond,East,Sports,7309,No
2132,43,Female,136548.56,6,Silver,West,Toys,6845,Yes
2133,35,Male,21999.61,87,Diamond,North,Clothing,981,No
2134,57,Male,58548.1,14,Diamond,South,Toys,845,Yes
2135,58,Non-Binary,61977.52,53,Diamond,Central,Electronics,1552,Yes
2136,57,Male,92201.01,71,Silver,East,Clothing,3306,Yes
2137,67,Female,56493.22,46,Diamond,South,Electronics,9674,Yes
2138,29,Female,98206.68,72,Platinum,South,Home Decor,2885,No
2139,18,Female,134909.42,68,Silver,South,Electronics,3811,No
2140,69,Non-Binary,121498.91,28,Diamond,Central,Electronics,1835,Yes
2141,38,Male,73549.65,55,Diamond,East,Clothing,5627,No
2142,48,Non-Binary,136378.4,23,Platinum,North,Beauty,5279,No
2143,50,Non-Binary,71722.83,83,Diamond,West,Home Decor,1464,Yes
2144,49,Male,22653.79,39,Gold,South,Home Decor,7882,Yes
2145,52,Non-Binary,139404.86,61,Silver,South,Clothing,7543,No
2146,66,Non-Binary,51714.37,46,Gold,West,Sports,782,Yes
2147,22,Female,62086.31,50,Gold,North,Toys,3183,No
2148,61,Non-Binary,106298.81,93,Platinum,East,Home Decor,1997,Yes
2149,25,Non-Binary,36089.84,21,Silver,West,Home Decor,4549,Yes
2150,37,Male,52652.84,35,Platinum,North,Beauty,6823,No
2151,24,Female,52251.49,14,Platinum,Central,Home Decor,2035,Yes
2152,67,Female,76885.82,53,Diamond,North,Home Decor,9188,No
2153,39,Male,68635.39,14,Silver,East,Toys,2630,Yes
2154,64,Male,61566.83,65,Silver,West,Electronics,7245,No
2155,70,Female,34312.76,9,Silver,West,Toys,3186,No
2156,30,Female,51039.26,43,Diamond,Central,Sports,7170,No
2157,29,Female,48912.28,96,Silver,East,Beauty,729,Yes
2158,50,Male,112339.27,94,Platinum,East,Clothing,8381,No
2159,46,Male,56984.49,39,Diamond,North,Beauty,861,No
2160,35,Non-Binary,86758.96,67,Platinum,West,Toys,8665,Yes
2161,70,Female,76011.94,31,Diamond,Central,Clothing,8777,No
2162,69,Male,116834.94,73,Platinum,North,Home Decor,9128,Yes
2163,24,Female,38100.46,52,Platinum,Central,Clothing,3174,Yes
2164,21,Female,39673.98,87,Gold,East,Electronics,6810,Yes
2165,23,Female,47904.8,100,Gold,North,Electronics,3805,Yes
2166,25,Female,33142.29,8,Silver,North,Beauty,7398,Yes
2167,64,Female,133285.73,88,Platinum,South,Sports,3750,No
2168,28,Female,110224.33,83,Silver,North,Home Decor,5581,No
2169,69,Female,32705.12,27,Gold,East,Beauty,5166,No
2170,59,Non-Binary,130638.9,13,Diamond,South,Electronics,875,Yes
2171,28,Non-Binary,111907.49,33,Silver,South,Toys,3899,Yes
2172,57,Female,86298.34,92,Silver,East,Electronics,4245,No
2173,32,Male,97174.52,58,Diamond,North,Home Decor,6654,Yes
2174,29,Male,31659.26,36,Gold,East,Electronics,4921,Yes
2175,26,Female,69668.54,34,Platinum,South,Electronics,2428,No
2176,32,Female,50367.93,31,Silver,South,Electronics,9448,No
2177,40,Non-Binary,83748.55,46,Platinum,Central,Electronics,698,Yes
2178,37,Non-Binary,37649.78,76,Gold,South,Electronics,3421,Yes
2179,30,Non-Binary,129893.69,29,Platinum,West,Toys,8071,Yes
2180,51,Non-Binary,104906.33,15,Silver,Central,Home Decor,6781,Yes
2181,67,Male,125938.21,88,Silver,Central,Home Decor,6554,No
2182,28,Female,95799.07,59,Gold,East,Beauty,3397,No
2183,25,Non-Binary,122013.84,25,Gold,West,Toys,6896,No
2184,29,Male,114686.04,43,Diamond,East,Home Decor,3616,Yes
2185,42,Female,107888.18,77,Gold,West,Sports,9304,No
2186,29,Female,74057.74,63,Platinum,North,Beauty,6281,No
2187,57,Non-Binary,88259.6,48,Silver,West,Electronics,6340,Yes
2188,46,Non-Binary,22891.67,39,Diamond,South,Home Decor,5044,No
2189,49,Female,113575.77,83,Diamond,Central,Clothing,5549,Yes
2190,63,Female,57606.06,65,Silver,East,Beauty,3349,No
2191,52,Female,36203.61,38,Platinum,North,Toys,1125,Yes
2192,58,Female,86007.31,10,Gold,South,Sports,1745,No
2193,47,Non-Binary,101488.27,83,Silver,West,Beauty,976,Yes
2194,55,Non-Binary,88365.9,36,Diamond,North,Electronics,9620,Yes
2195,43,Non-Binary,92494.2,20,Diamond,East,Toys,6058,No
2196,59,Female,83985.77,25,Platinum,Central,Sports,4496,Yes
2197,62,Female,88125.46,74,Diamond,West,Clothing,6627,No
2198,67,Female,84531.54,9,Platinum,North,Electronics,6785,No
2199,58,Female,108114.71,18,Platinum,East,Toys,4635,No
2200,70,Female,119300.11,49,Platinum,South,Beauty,8181,Yes
2201,51,Non-Binary,43146.85,44,Gold,West,Sports,1127,Yes
2202,45,Male,128689.52,97,Diamond,West,Clothing,8900,No
2203,60,Female,63017.58,16,Silver,West,Sports,5256,No
2204,22,Male,136580.24,30,Platinum,East,Clothing,7258,No
2205,39,Non-Binary,25613.97,82,Silver,East,Clothing,1846,Yes
2206,56,Male,83241.5,68,Silver,South,Clothing,4663,Yes
2207,58,Male,123280.89,78,Diamond,Central,Clothing,8573,Yes
2208,36,Female,36453.1,7,Platinum,South,Sports,4798,Yes
2209,59,Non-Binary,48155.9,50,Silver,Central,Electronics,408,Yes
2210,45,Male,126157.78,45,Silver,North,Toys,1717,Yes
2211,20,Female,102231.11,48,Gold,Central,Sports,8256,Yes
2212,47,Non-Binary,79928.57,43,Gold,West,Sports,8501,Yes
2213,66,Male,90563.71,67,Silver,West,Electronics,9195,No
2214,24,Female,127870.05,50,Silver,West,Home Decor,7211,Yes
2215,53,Non-Binary,88790.4,65,Diamond,North,Clothing,5770,No
2216,25,Male,40805.63,42,Gold,South,Sports,218,Yes
2217,53,Male,50148.06,91,Diamond,Central,Toys,627,Yes
2218,38,Non-Binary,93170.23,80,Platinum,South,Home Decor,7638,Yes
2219,23,Male,79496.83,83,Diamond,South,Clothing,2845,Yes
2220,44,Male,79760.04,87,Diamond,North,Sports,7594,No
2221,57,Female,141238.1,4,Platinum,East,Sports,6422,No
2222,65,Non-Binary,31164.18,50,Gold,West,Electronics,2458,No
2223,22,Male,46725.61,89,Silver,North,Sports,1135,No
2224,32,Male,45896.89,18,Platinum,Central,Clothing,9361,No
2225,66,Male,117031.21,98,Diamond,West,Electronics,7710,No
2226,41,Male,86861.78,17,Diamond,Central,Electronics,3964,No
2227,51,Male,48207.66,83,Silver,North,Toys,8231,No
2228,42,Male,24492.2,38,Silver,North,Beauty,4367,No
2229,22,Female,106690.48,64,Gold,South,Home Decor,3792,No
2230,38,Female,106842.89,72,Platinum,Central,Sports,4557,No
2231,29,Male,23048.83,64,Platinum,North,Clothing,2173,Yes
2232,20,Male,146024.7,77,Diamond,West,Clothing,633,Yes
2233,21,Non-Binary,33960.17,66,Diamond,North,Toys,9070,No
2234,42,Non-Binary,141144.11,21,Silver,South,Home Decor,4141,Yes
2235,67,Female,105154.97,60,Gold,West,Beauty,5134,No
2236,35,Female,101281.5,82,Platinum,West,Beauty,4656,No
2237,39,Male,120922.36,81,Diamond,East,Sports,3530,Yes
2238,64,Male,114794.05,64,Silver,West,Home Decor,2696,Yes
2239,31,Non-Binary,137140.2,28,Gold,Central,Beauty,3808,Yes
2240,18,Male,31943.54,87,Platinum,Central,Beauty,3421,Yes
2241,68,Non-Binary,74871.7,7,Diamond,East,Toys,8909,No
2242,57,Male,122069.07,67,Gold,East,Clothing,5917,No
2243,29,Male,24174.43,89,Diamond,North,Home Decor,5583,No
2244,40,Male,26115.69,42,Gold,West,Toys,340,No
2245,57,Female,98838.12,54,Platinum,Central,Clothing,1290,Yes
2246,28,Male,87296.41,28,Silver,Central,Electronics,9304,Yes
2247,36,Non-Binary,32329.01,73,Silver,West,Sports,5368,Yes
2248,70,Male,61474.99,12,Diamond,Central,Electronics,5865,Yes
2249,30,Male,63243.37,16,Diamond,West,Clothing,8510,No
2250,64,Female,144628.23,82,Silver,West,Toys,8147,Yes
2251,48,Male,136639.72,37,Silver,South,Sports,1182,Yes
2252,51,Non-Binary,61038.68,58,Platinum,West,Electronics,6292,No
2253,58,Female,89861.15,34,Platinum,South,Sports,7358,Yes
2254,52,Non-Binary,36697.92,76,Silver,North,Toys,2197,Yes
2255,51,Female,132354.19,85,Platinum,West,Electronics,2409,No
2256,18,Male,30584.56,33,Gold,Central,Clothing,3552,Yes
2257,26,Female,103887.43,61,Platinum,Central,Electronics,1662,No
2258,57,Female,125616.4,69,Diamond,South,Home Decor,4048,Yes
2259,48,Female,78498.12,68,Silver,South,Toys,4579,No
2260,69,Female,25787.48,60,Gold,South,Clothing,7904,Yes
2261,31,Male,129613.04,63,Gold,South,Sports,3042,Yes
2262,51,Non-Binary,145620.41,85,Silver,Central,Electronics,8876,No
2263,48,Male,30235.97,30,Silver,South,Toys,1464,Yes
2264,60,Male,91012.32,34,Platinum,North,Home Decor,9809,Yes
2265,54,Male,113449.2,16,Diamond,North,Electronics,3646,No
2266,66,Female,65523.14,67,Silver,East,Home Decor,275,Yes
2267,23,Non-Binary,120876.48,13,Silver,North,Toys,8575,Yes
2268,44,Male,94000.02,25,Diamond,West,Beauty,2035,No
2269,26,Female,106610.63,74,Gold,West,Home Decor,8877,Yes
2270,62,Non-Binary,27983.78,52,Gold,East,Home Decor,7105,No
2271,50,Non-Binary,125409.51,40,Platinum,East,Toys,1433,Yes
2272,64,Non-Binary,141238.39,18,Gold,Central,Home Decor,9494,Yes
2273,56,Male,140639.46,76,Platinum,Central,Electronics,1027,Yes
2274,29,Non-Binary,125418.2,17,Gold,West,Clothing,2853,No
2275,45,Non-Binary,149621.86,94,Gold,South,Toys,4730,Yes
2276,35,Non-Binary,83554.33,88,Platinum,North,Sports,6400,No
2277,38,Male,145491.37,94,Silver,North,Toys,9898,No
2278,24,Female,53964.9,1,Gold,North,Beauty,17,No
2279,59,Female,100167.29,84,Silver,Central,Home Decor,8586,No
2280,51,Female,98536.91,69,Diamond,West,Clothing,7895,No
2281,55,Non-Binary,141447.93,32,Gold,North,Electronics,5727,No
2282,44,Non-Binary,92273.04,8,Platinum,South,Home Decor,194,No
2283,46,Male,31517.36,32,Silver,East,Electronics,3599,Yes
2284,59,Non-Binary,87569.79,45,Diamond,East,Sports,2238,Yes
2285,37,Female,81702.84,5,Gold,North,Home Decor,4673,No
2286,60,Non-Binary,83438.94,33,Diamond,North,Clothing,4136,Yes
2287,48,Non-Binary,143892.83,59,Silver,North,Electronics,6362,No
2288,49,Male,130460.43,8,Platinum,Central,Clothing,250,No
2289,59,Male,42298.58,16,Gold,East,Toys,4024,Yes
2290,37,Male,46824.09,81,Gold,West,Toys,8440,Yes
2291,69,Male,129802.78,40,Gold,Central,Toys,1310,No
2292,33,Female,93415.76,72,Platinum,South,Toys,2779,No
2293,63,Non-Binary,30697.04,97,Silver,Central,Clothing,6235,No
2294,57,Male,115505.54,97,Silver,South,Beauty,1140,Yes
2295,47,Non-Binary,22123.62,62,Platinum,East,Home Decor,6149,No
2296,56,Male,63677.77,61,Silver,East,Electronics,9165,No
2297,64,Female,135633.72,21,Gold,Central,Toys,7591,Yes
2298,40,Male,53367.09,33,Platinum,North,Toys,3870,No
2299,46,Female,52022.05,92,Silver,West,Sports,3996,No
2300,56,Female,91949.5,85,Gold,West,Home Decor,802,No
2301,25,Non-Binary,122281.84,21,Gold,East,Electronics,2185,Yes
2302,20,Male,124234.61,99,Silver,East,Home Decor,2184,No
2303,58,Non-Binary,28531.36,50,Diamond,East,Beauty,7614,No
2304,36,Female,114473.38,49,Diamond,Central,Toys,1234,No
2305,55,Female,84167.03,18,Silver,Central,Electronics,380,Yes
2306,28,Female,65420.01,55,Diamond,Central,Clothing,1022,No
2307,31,Non-Binary,39954.87,3,Platinum,Central,Toys,8690,No
2308,58,Non-Binary,60915.67,8,Platinum,Central,Toys,2858,Yes
2309,48,Non-Binary,109714.87,56,Platinum,Central,Clothing,1968,Yes
2310,49,Non-Binary,124547.53,1,Diamond,East,Beauty,3423,Yes
2311,18,Male,24213.98,45,Gold,South,Electronics,2164,Yes
2312,21,Female,47035.59,53,Silver,South,Clothing,1396,No
2313,30,Male,51521.31,65,Gold,South,Home Decor,4956,Yes
2314,22,Non-Binary,94805.0,95,Gold,North,Toys,8560,No
2315,30,Female,68746.98,74,Platinum,East,Home Decor,5044,Yes
2316,20,Female,139689.27,25,Silver,East,Sports,4182,No
2317,55,Male,124086.69,41,Silver,South,Electronics,8298,No
2318,54,Male,42984.35,65,Diamond,West,Sports,6746,No
2319,70,Male,113565.82,85,Diamond,South,Beauty,6569,No
2320,61,Non-Binary,43665.42,78,Diamond,East,Electronics,4541,No
2321,60,Female,94326.67,2,Gold,North,Home Decor,8544,No
2322,48,Female,35106.63,18,Platinum,West,Toys,3039,Yes
2323,46,Female,43409.06,90,Silver,South,Electronics,2126,No
2324,52,Male,35973.01,47,Silver,West,Sports,1891,No
2325,53,Non-Binary,45739.9,11,Platinum,North,Sports,576,Yes
2326,27,Male,30540.11,66,Gold,West,Electronics,3224,Yes
2327,65,Non-Binary,138864.61,60,Diamond,North,Home Decor,4385,Yes
2328,54,Male,23084.99,24,Diamond,North,Clothing,7019,Yes
2329,60,Male,51405.35,77,Platinum,West,Sports,2537,No
2330,28,Female,75107.06,13,Silver,North,Toys,297,No
2331,46,Non-Binary,100403.09,31,Gold,South,Electronics,4142,Yes
2332,56,Female,78483.42,45,Silver,East,Sports,4366,No
2333,63,Non-Binary,81754.28,99,Silver,North,Toys,9316,No
2334,54,Non-Binary,135397.45,99,Silver,West,Beauty,3864,No
2335,47,Non-Binary,108627.52,47,Platinum,West,Clothing,7665,No
2336,37,Male,98241.21,44,Silver,Central,Electronics,4405,No
2337,30,Non-Binary,53785.82,96,Diamond,North,Sports,9513,No
2338,19,Male,134844.0,49,Diamond,South,Sports,4108,No
2339,18,Male,73913.59,86,Diamond,South,Sports,7630,No
2340,36,Female,25373.59,28,Platinum,North,Beauty,4329,Yes
2341,41,Non-Binary,122277.45,83,Gold,East,Beauty,713,No
2342,57,Non-Binary,36829.46,6,Platinum,West,Sports,648,Yes
2343,42,Male,85111.62,22,Gold,West,Clothing,1265,Yes
2344,57,Female,133840.21,8,Gold,Central,Sports,5356,No
2345,41,Non-Binary,81703.03,13,Platinum,Central,Beauty,585,Yes
2346,34,Male,56383.63,95,Silver,North,Home Decor,8282,Yes
2347,58,Non-Binary,40406.02,60,Diamond,Central,Sports,2063,No
2348,59,Non-Binary,57077.3,20,Diamond,North,Clothing,4936,No
2349,44,Female,70795.12,49,Diamond,Central,Sports,9435,No
2350,40,Female,50034.16,78,Platinum,North,Toys,5659,Yes
2351,47,Non-Binary,64823.67,39,Platinum,South,Clothing,1365,Yes
2352,26,Female,27567.13,29,Gold,North,Clothing,9764,Yes
2353,56,Male,103715.26,82,Gold,North,Electronics,4356,No
2354,35,Male,124399.23,72,Platinum,North,Clothing,9853,No
2355,65,Male,114433.4,68,Platinum,South,Sports,2743,No
2356,48,Male,71416.87,94,Platinum,East,Beauty,2716,Yes
2357,42,Male,75857.31,20,Platinum,South,Electronics,4700,No
2358,25,Non-Binary,20686.87,49,Gold,South,Clothing,9470,No
2359,28,Female,23792.44,55,Diamond,South,Home Decor,7099,No
2360,29,Non-Binary,34300.75,6,Gold,West,Electronics,4823,No
2361,27,Non-Binary,147133.43,66,Platinum,East,Toys,1174,No
2362,49,Non-Binary,89133.22,19,Diamond,West,Sports,4373,No
2363,23,Female,31874.21,58,Platinum,Central,Toys,3254,Yes
2364,21,Female,67847.28,53,Platinum,North,Electronics,8098,Yes
2365,55,Female,59633.13,73,Gold,Central,Home Decor,4560,Yes
2366,29,Non-Binary,76457.18,8,Gold,South,Clothing,2171,No
2367,63,Non-Binary,73189.19,74,Platinum,North,Beauty,4307,No
2368,41,Female,91254.14,40,Platinum,North,Beauty,5031,Yes
2369,51,Female,126118.08,3,Silver,South,Clothing,5661,No
2370,40,Male,129291.82,66,Gold,Central,Sports,5045,Yes
2371,22,Male,83365.38,42,Silver,East,Home Decor,7222,No
2372,61,Female,112880.24,48,Silver,East,Electronics,5413,Yes
2373,67,Male,58035.05,16,Platinum,East,Sports,4087,No
2374,38,Male,71187.34,63,Diamond,East,Toys,7500,Yes
2375,60,Female,125940.67,37,Diamond,Central,Clothing,1169,Yes
2376,31,Non-Binary,109879.94,55,Diamond,East,Sports,4002,Yes
2377,67,Male,112649.4,2,Platinum,Central,Toys,6553,Yes
2378,21,Male,103596.92,32,Diamond,South,Home Decor,1671,Yes
2379,46,Female,107905.01,55,Platinum,West,Toys,3553,No
2380,34,Male,105000.87,37,Platinum,South,Clothing,1675,Yes
2381,47,Male,57562.42,49,Platinum,Central,Sports,8597,Yes
2382,69,Male,122733.76,25,Diamond,North,Clothing,9232,Yes
2383,57,Female,36139.91,2,Silver,North,Sports,3505,Yes
2384,62,Female,20557.93,11,Silver,East,Clothing,2690,No
2385,69,Non-Binary,148206.26,6,Silver,East,Sports,3713,No
2386,57,Female,102461.26,27,Diamond,North,Clothing,8050,No
2387,43,Non-Binary,78365.16,97,Gold,South,Sports,5540,Yes
2388,59,Non-Binary,86575.26,62,Gold,North,Toys,3170,Yes
2389,55,Non-Binary,43511.96,50,Gold,West,Beauty,6140,No
2390,22,Female,87320.77,37,Silver,East,Electronics,5092,No
2391,24,Female,101885.13,16,Silver,East,Electronics,633,Yes
2392,38,Male,148676.12,45,Platinum,Central,Clothing,6444,No
2393,50,Female,118007.69,99,Gold,Central,Home Decor,8275,Yes
2394,30,Non-Binary,70205.27,1,Silver,North,Home Decor,6509,No
2395,36,Female,24903.49,80,Diamond,North,Home Decor,1846,No
2396,34,Female,128720.35,56,Silver,Central,Beauty,7612,No
2397,42,Female,103285.62,38,Diamond,Central,Electronics,8573,No
2398,38,Non-Binary,138966.65,73,Silver,East,Clothing,851,No
2399,44,Female,115999.64,54,Diamond,North,Sports,4739,No
2400,22,Non-Binary,81623.76,100,Diamond,West,Home Decor,6738,No
2401,57,Male,118440.18,67,Gold,South,Electronics,8221,Yes
2402,39,Male,79310.17,57,Silver,South,Toys,9134,No
2403,37,Female,149235.59,37,Diamond,East,Clothing,7588,Yes
2404,59,Female,109379.08,32,Silver,West,Beauty,210,No
2405,35,Male,134252.56,56,Platinum,South,Clothing,6944,No
2406,67,Male,27868.59,62,Gold,East,Toys,9813,Yes
2407,47,Female,109802.9,98,Gold,West,Clothing,9965,No
2408,40,Female,75830.71,1,Diamond,South,Clothing,4913,No
2409,67,Male,57477.7,25,Diamond,Central,Beauty,4354,Yes
2410,28,Male,143447.39,43,Silver,West,Toys,335,No
2411,61,Non-Binary,60754.28,12,Silver,Central,Toys,7271,No
2412,48,Female,31379.91,61,Silver,East,Beauty,5790,Yes
2413,34,Female,145018.86,30,Platinum,West,Beauty,2494,Yes
2414,36,Non-Binary,120198.38,88,Gold,Central,Clothing,3713,No
2415,22,Non-Binary,22475.11,32,Silver,North,Sports,1642,Yes
2416,60,Non-Binary,78817.36,77,Platinum,East,Sports,9631,Yes
2417,36,Female,146593.13,23,Silver,West,Home Decor,2670,No
2418,38,Male,92553.17,1,Platinum,Central,Home Decor,1889,Yes
2419,60,Non-Binary,51305.38,46,Diamond,East,Sports,8238,No
2420,52,Male,81817.94,75,Platinum,East,Clothing,2873,No
2421,56,Male,74926.29,37,Gold,South,Home Decor,89,No
2422,63,Female,30986.19,1,Diamond,North,Electronics,2759,Yes
2423,63,Male,59184.37,85,Gold,East,Toys,2663,Yes
2424,60,Male,54837.14,43,Diamond,South,Clothing,6417,No
2425,44,Non-Binary,126129.75,76,Platinum,Central,Clothing,501,No
2426,26,Male,32242.11,39,Platinum,North,Toys,1225,Yes
2427,55,Female,68192.83,46,Gold,South,Electronics,9124,Yes
2428,42,Female,44987.37,54,Gold,West,Clothing,6710,No
2429,40,Non-Binary,129434.61,88,Platinum,North,Home Decor,5627,Yes
2430,42,Non-Binary,33076.77,32,Platinum,East,Electronics,6269,No
2431,25,Non-Binary,87323.53,9,Gold,West,Toys,7802,Yes
2432,42,Non-Binary,134320.09,99,Gold,North,Toys,5574,No
2433,55,Non-Binary,137019.0,50,Platinum,Central,Toys,2523,No
2434,48,Non-Binary,135289.5,24,Silver,South,Beauty,4988,No
2435,69,Non-Binary,128698.42,89,Silver,East,Home Decor,5108,No
2436,68,Female,125636.02,24,Diamond,North,Home Decor,6647,Yes
2437,46,Non-Binary,112056.73,42,Silver,South,Beauty,3899,No
2438,19,Non-Binary,112468.93,44,Gold,South,Electronics,289,Yes
2439,53,Female,70891.22,2,Diamond,Central,Home Decor,4615,Yes
2440,63,Non-Binary,82633.52,16,Diamond,South,Sports,7427,Yes
2441,37,Non-Binary,146055.39,60,Diamond,North,Home Decor,1928,No
2442,22,Female,68457.84,92,Platinum,South,Clothing,3424,Yes
2443,29,Non-Binary,35758.36,97,Silver,West,Sports,8425,No
2444,55,Female,58602.73,89,Gold,East,Home Decor,3307,Yes
2445,34,Female,107058.47,51,Gold,Central,Clothing,7579,No
2446,47,Non-Binary,29125.9,41,Diamond,West,Toys,4773,Yes
2447,23,Non-Binary,48768.63,74,Silver,North,Electronics,9550,Yes
2448,66,Female,57385.21,83,Platinum,Central,Sports,3205,No
2449,67,Male,99960.24,95,Silver,East,Electronics,3124,No
2450,56,Non-Binary,70037.29,92,Silver,South,Clothing,4022,Yes
2451,39,Non-Binary,35221.21,37,Gold,West,Toys,6777,Yes
2452,68,Male,56545.25,36,Diamond,North,Home Decor,8237,No
2453,66,Male,134105.3,46,Gold,Central,Beauty,7431,No
2454,65,Male,139751.55,62,Silver,East,Home Decor,8508,No
2455,37,Non-Binary,36368.86,76,Diamond,West,Sports,6259,Yes
2456,45,Male,24283.71,8,Diamond,East,Sports,7273,No
2457,36,Male,83586.52,100,Gold,North,Sports,9409,No
2458,44,Male,23066.48,11,Platinum,South,Toys,1174,No
2459,57,Female,105205.72,43,Platinum,South,Sports,3333,Yes
2460,42,Female,105409.44,52,Diamond,West,Electronics,9665,No
2461,53,Non-Binary,125329.43,4,Diamond,North,Electronics,3983,Yes
2462,62,Female,106302.13,33,Gold,West,Beauty,7726,Yes
2463,54,Non-Binary,101997.53,58,Silver,South,Clothing,3640,Yes
2464,58,Non-Binary,95423.33,62,Diamond,North,Beauty,3860,Yes
2465,62,Male,61286.38,1,Platinum,Central,Home Decor,3404,No
2466,66,Male,133868.59,69,Diamond,East,Electronics,6702,No
2467,58,Non-Binary,110277.45,88,Gold,East,Toys,5158,Yes
2468,19,Female,114909.35,12,Silver,North,Beauty,6958,Yes
2469,40,Female,81846.23,75,Platinum,Central,Home Decor,5274,Yes
2470,65,Male,33873.62,60,Gold,South,Electronics,9809,No
2471,55,Non-Binary,36669.93,86,Platinum,West,Clothing,2266,No
2472,47,Non-Binary,129384.34,54,Diamond,South,Beauty,7059,No
2473,48,Non-Binary,110558.98,6,Silver,West,Home Decor,5870,Yes
2474,51,Non-Binary,143739.38,63,Silver,Central,Beauty,1782,Yes
2475,51,Non-Binary,85764.37,94,Platinum,South,Toys,1388,Yes
2476,49,Non-Binary,99776.68,86,Silver,West,Beauty,2876,No
2477,23,Male,135769.75,25,Silver,East,Clothing,3675,Yes
2478,58,Female,22874.17,90,Diamond,West,Clothing,9613,Yes
2479,59,Male,95967.94,58,Platinum,South,Home Decor,29,Yes
2480,54,Male,44633.66,56,Gold,East,Clothing,6501,Yes
2481,34,Male,113123.65,100,Platinum,East,Electronics,8312,Yes
